,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre_split,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
1022,At My Best (feat. Hailee Steinfeld),bloom,"Machine Gun Kelly, Hailee Steinfeld",spotify:track:0BSd5u6lQJWDoNVMuBYBiA,0,199973,0.531,0.00231,0.784,0.00013,0.238,0.214,-6.664,0.219,169.862,7.0,4.0,"['ohio hip hop', 'pop rap', 'pop']",0.000109597626,0.62383103,0.37602562,3.3700046e-05
1023,Take It Home,Take It Home,Johnny Ruffo,spotify:track:4YkA5jaaYGslmvPW0GXMXP,42,189040,0.683,0.0235,0.834,0.0,0.098,0.797,-3.353,0.0382,130.043,0.0,4.0,"['australian pop', 'australian talent show']",0.036335964,0.62296164,0.33514842,0.0055538607
1024,Take Cover,Take Cover,Jordie Ireland,spotify:track:3C99A4P713NyauX0tYZ7cm,0,246363,0.618,0.08,0.585,0.0,0.0947,0.138,-6.115,0.0465,131.859,5.0,4.0,[],0.093986884,0.69179916,0.16202806,0.052185874
1025,Dumb Things - triple j Like A Version,Dumb Things (triple j Like A Version),"A.B. Original, Paul Kelly",spotify:track:3jnvoZjYSccaivu3hz2aOD,0,274226,0.593,0.202,0.704,0.0,0.0997,0.255,-7.041,0.139,130.044,9.0,4.0,"['australian hip hop', 'australian indigenous', 'australian indigenous hip hop', 'australian underground hip hop', 'australian indigenous', 'australian rock']",0.013311041,0.8729561,0.111566864,0.002165987
1026,Something So Strong,The Very Very Best Of Crowded House,Crowded House,spotify:track:4ml6eCtBlmYVfpfXJsUFD2,50,173964,0.573,0.0914,0.886,4.41e-05,0.0718,0.682,-5.206,0.0459,119.827,7.0,4.0,"['australian rock', 'permanent wave']",0.10007575,0.54325664,0.3224729,0.03419469
1027,Starving,HAIZ,"Hailee Steinfeld, Grey, Zedd",spotify:track:1qOLh0tI7trd1zdDKxYZTe,0,181880,0.636,0.371,0.633,0.0,0.102,0.512,-4.23,0.126,99.721,4.0,4.0,"['pop', 'complextro', 'edm', 'german techno', 'pop', 'pop dance']",0.025421146,0.5749082,0.39364925,0.0060214247
1028,I Don't Want You Back,I Don't Want You Back,Eamon,spotify:track:5KG3Jt9obEx9s4AN5ToXSh,42,225066,0.817,0.0991,0.639,0.000176,0.0401,0.522,-6.13,0.0548,68.511,0.0,4.0,[],0.033541873,0.6289551,0.3340002,0.003502793
1030,On My Way,On My Way,Sheppard,spotify:track:30w9SEmvLQTrWf9LFxA7IO,49,203100,0.57,0.257,0.821,0.0,0.104,0.534,-7.347,0.0574,138.024,4.0,4.0,"['australian indie', 'folk-pop']",0.23083822,0.35394815,0.28914315,0.12607042
1032,Lego House,+,Ed Sheeran,spotify:track:5ubHAQtKuFfiG4FXfLP804,76,185093,0.592,0.562,0.637,0.0,0.13,0.565,-8.48,0.0992,159.701,11.0,4.0,"['pop', 'singer-songwriter pop', 'uk pop']",0.089954406,0.04811909,0.8051789,0.056747656
1033,Little Shocks,The Future Is Medieval,Kaiser Chiefs,spotify:track:2D7WrirGvL1vJwBFLwBSzJ,0,221959,0.482,0.00428,0.939,0.00437,0.102,0.358,-3.77,0.133,91.929,11.0,4.0,"['modern rock', 'rock']",0.002695926,0.8705818,0.12596887,0.000753329
1034,Keep Your Head Up,Andy Grammer,Andy Grammer,spotify:track:3k2BPNEReUDyhWt5zGOxlh,0,190493,0.671,0.0455,0.773,0.0,0.0876,0.758,-5.225,0.0373,90.012,0.0,4.0,"['neo mellow', 'post-teen pop']",0.094751805,0.49563423,0.38693073,0.022683285
1036,GIRL LIKE ME,GIRL LIKE ME,"Black Eyed Peas, Shakira",spotify:track:0LUdGEOj20wBg5M9BHrFTl,54,222522,0.965,0.0206,0.485,0.0237,0.0655,0.312,-8.784,0.191,124.025,2.0,4.0,"['dance pop', 'pop', 'pop rap', 'colombian pop', 'dance pop', 'latin pop', 'pop']",0.0003296531,0.8568996,0.14276418,6.417608e-06
1037,Don't You Remember,21,Adele,spotify:track:48s4feNgV243gbAGTTBIrc,0,243200,0.643,0.214,0.4,0.0,0.0866,0.226,-5.712,0.0304,115.023,3.0,4.0,"['british soul', 'pop', 'pop soul', 'uk pop']",0.32406685,0.12846753,0.07593169,0.47153395
1038,My Completeness,Thirsty Merc (with Bonus Tracks),Thirsty Merc,spotify:track:50RP5xJrJdRXySXSkAWkMv,30,228000,0.412,0.0242,0.912,0.0,0.177,0.38,-3.197,0.0526,159.618,2.0,4.0,"['australian pop', 'australian rock']",0.07041822,0.5378361,0.16307776,0.22866791
1039,Summer Love,Greatest Hits,Sherbet,spotify:track:0HihhK0L7qhDuTZq1r2RTf,0,215586,0.448,0.2,0.82,0.00387,0.138,0.613,-6.91,0.033,130.857,5.0,4.0,['australian rock'],0.3031859,0.19678515,0.19667046,0.30335847
1040,Sunroof,Sunroof,"Nicky Youre, dazy",spotify:track:4h4QlmocP3IuwYEj2j14p8,87,163025,0.768,0.352,0.714,0.0,0.15,0.842,-5.11,0.0401,131.443,10.0,4.0,['singer-songwriter pop'],0.07817584,0.03006263,0.8795814,0.012180112
1041,Trouble Trouble,The Potbelleez,The Potbelleez,spotify:track:3kiym836jU3q3eQhTRfayR,17,209765,0.69,0.129,0.985,0.0,0.152,0.634,-0.861,0.109,127.971,8.0,4.0,"['aussietronica', 'australian dance', 'australian house', 'australian pop']",0.0005115355,0.8466392,0.15278374,6.548063e-05
1042,Big Plans,Big Plans,Why Don't We,spotify:track:6Yx181fZzA0YE2EkUsYruq,0,179929,0.693,0.0668,0.604,0.0,0.114,0.651,-5.279,0.0427,75.014,11.0,4.0,"['boy band', 'pop']",0.07470411,0.020702086,0.8904343,0.014159386
1043,Waiting On the World to Change,Continuum,John Mayer,spotify:track:5imShWWzwqfAJ9gXFpGAQh,77,201173,0.578,0.157,0.756,0.000232,0.249,0.663,-5.82,0.115,176.739,2.0,4.0,"['neo mellow', 'singer-songwriter']",0.010608042,0.57204,0.4115487,0.0058032232
1044,Following the Sun,Following the Sun,"SUPER-Hi, NEEKA",spotify:track:2sFbdDiEDpyCdP5nUCuGBm,67,205000,0.734,0.398,0.828,0.0225,0.136,0.717,-4.433,0.033,127.023,6.0,4.0,[],0.10685125,0.41622576,0.43861118,0.038311873
1045,When The War Is Over,The Best of Cold Chisel - All for You,Cold Chisel,spotify:track:7F1cvZrjJyVKi1dbB0IpS3,0,265306,0.562,0.0762,0.661,0.0,0.071,0.455,-3.433,0.0246,92.836,9.0,4.0,['australian rock'],0.16935883,0.18917242,0.09351799,0.54795074
1046,Cheerleader - Felix Jaehn Remix Radio Edit,Cheerleader (Felix Jaehn Remix Radio Edit),"OMI, Felix Jaehn",spotify:track:2XPc8gL9PwxGURQFcFaDJR,54,181826,0.777,0.146,0.663,1.52e-05,0.174,0.614,-6.117,0.0305,118.016,4.0,4.0,"['reggae fusion', 'edm', 'german dance', 'pop dance', 'tropical house']",0.044005238,0.39938298,0.54582024,0.010791447
1048,Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,82,202066,0.652,0.00112,0.698,0.000115,0.0886,0.47,-4.667,0.042,96.021,10.0,4.0,['pop'],0.023828186,0.562697,0.4067537,0.0067211874
1049,Fever,Fever,"Dua Lipa, Angèle",spotify:track:3wJVBz7gvGTwTWVAxFa6ny,68,156910,0.868,0.0597,0.693,0.00399,0.106,0.396,-7.052,0.181,114.999,6.0,4.0,"['dance pop', 'pop', 'uk pop', 'belgian pop', 'french pop', 'variete francaise']",0.00033405356,0.8175826,0.18207815,5.1209504e-06
1050,The Millennium Prayer,Cliff at Christmas,Cliff Richard,spotify:track:6nvsIcUyV7Td6J6qrdieOe,35,281320,0.252,0.298,0.536,0.0,0.102,0.0395,-8.662,0.037,186.329,2.0,4.0,"['adult standards', 'rock-and-roll']",0.2605529,0.019819522,0.0095061045,0.7101214
1051,If You're Over Me,If You're Over Me,Years & Years,spotify:track:01k24g94i1JvkFLQmVEdCd,56,189000,0.647,0.0615,0.853,0.0,0.062,0.618,-4.516,0.0904,103.846,8.0,4.0,"['gauze pop', 'pop', 'uk pop']",0.008576245,0.75685173,0.23326206,0.0013100472
1052,Locked Away (feat. Adam Levine),Locked Away (feat. Adam Levine),"R. City, Adam Levine",spotify:track:0sQLhT32E9ZG2zn5iYR6nN,66,227280,0.508,0.328,0.677,0.0,0.0491,0.575,-5.696,0.0656,121.928,1.0,5.0,"['reggae fusion', 'virgin islands reggae', 'deep talent show']",0.21655752,0.3873262,0.16732116,0.22879508
1053,Bubbly,Coco,Colbie Caillat,spotify:track:1lkvpmrCaXK8QtliFDcHBO,76,196226,0.688,0.594,0.477,0.0,0.115,0.257,-6.684,0.036,127.866,9.0,4.0,"['dance pop', 'neo mellow', 'pop']",0.31441173,0.0135787595,0.46154663,0.21046291
1054,Here I Am,The Winner's Journey,Natalie Gauci,spotify:track:71e9ipM4JVNOa2PpeIU7Yr,14,226373,0.377,0.106,0.453,0.000811,0.217,0.228,-5.256,0.026,80.047,10.0,4.0,"['australian dance', 'australian pop', 'australian talent show']",0.04627911,0.005377573,0.08510718,0.8632362
1056,Your Body Is a Weapon,Glitterbug,The Wombats,spotify:track:4ilMVJsbmJjRaxVlc2Tui8,45,237880,0.504,0.000602,0.945,0.0,0.174,0.355,-3.409,0.0678,104.383,0.0,4.0,"['liverpool indie', 'modern alternative rock', 'modern rock']",0.04558041,0.74593097,0.16158795,0.046900693
1057,Caught Up,Confessions (Expanded Edition),Usher,spotify:track:5zdUc1JRCImBYcDWgvFNpE,68,224640,0.817,0.027,0.806,9e-06,0.119,0.805,-4.606,0.0623,110.086,6.0,4.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",0.0056185215,0.71073455,0.28314495,0.00050192635
1058,"Yummy, Yummy, Yummy",The Best of the Ohio Express,Ohio Express,spotify:track:6WvbMOjKf5y3CAHn4ubwlp,44,140426,0.7,0.592,0.718,0.0022,0.0999,0.967,-6.967,0.0296,131.48,0.0,4.0,"['bubblegum pop', 'classic garage rock']",0.45010394,0.031120693,0.43281496,0.08596026
1060,Calling All Angels,My Private Nation,Train,spotify:track:0E29BKKGCJHcb7b9oIWgGB,61,242200,0.454,0.0746,0.839,0.0,0.279,0.529,-5.368,0.0441,166.166,3.0,4.0,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.0871037,0.20807889,0.22810508,0.47671235
1062,Burn,Halcyon Days,Ellie Goulding,spotify:track:2GgxS8bUT5G25QJTsfSv0R,70,231211,0.559,0.31,0.777,0.0,0.105,0.329,-5.031,0.0432,87.016,1.0,4.0,"['indietronica', 'metropopolis', 'pop', 'uk pop']",0.1920486,0.21457238,0.07483873,0.5185402
1063,My Thing,My Thing,Moodbay,spotify:track:2KPaSGbVrLAcJKREJK6Qo6,0,223076,0.747,0.324,0.699,0.177,0.154,0.599,-8.405,0.0269,116.017,10.0,4.0,[],0.30646825,0.24677618,0.22609949,0.22065607
1065,Too Much (feat. Usher),Too Much (feat. Usher),"Marshmello, Imanbek, Usher",spotify:track:39umHdGKfpnjY4TFtnoQ51,60,165704,0.712,0.00415,0.891,0.0,0.258,0.735,-2.76,0.0401,126.012,6.0,4.0,"['brostep', 'edm', 'pop', 'progressive electro house', 'electro house', 'pop dance', 'slap house', 'atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",0.0055746823,0.66173565,0.33159214,0.0010975457
1067,A Life To Remember,A Life To Remember,"Zephyr Alabama, Abishi Taylor",spotify:track:7cxHcrLzGgCZb1VnhKYbEi,1,194193,0.647,0.654,0.605,0.103,0.0963,0.184,-6.674,0.0368,173.997,7.0,4.0,[],0.31514138,0.25022385,0.2073021,0.22733264
1068,Girlfriend - Radio Edit,Girlfriend EP,Avril Lavigne,spotify:track:5xv4ggemGPNpowZAMwEYHH,51,216560,0.551,0.00104,0.964,0.000253,0.245,0.668,-1.883,0.114,163.965,7.0,4.0,"['canadian pop', 'candy pop', 'pop']",0.0009722883,0.7613064,0.23736107,0.00036019195
1070,I Only Want To Be With You - Mono,Complete A And B Sides 1963 - 1970,Dusty Springfield,spotify:track:345fmYC4plFCcpZsbDomR3,35,156386,0.585,0.0867,0.759,0.0,0.07,0.945,-6.257,0.0295,132.913,7.0,4.0,"['adult standards', 'british invasion', 'soul']",0.39861307,0.012590458,0.54010653,0.048690002
1072,Suga Suga,Tha Smokin' Nephew,"Baby Bash, Frankie J",spotify:track:00LfFm08VWeZwB0Zlm24AT,0,239026,0.662,0.688,0.748,8.43e-06,0.0841,0.535,-3.041,0.268,82.331,5.0,4.0,"['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary', 'hip pop', 'pop rap', 'southern hip hop', 'urban contemporary']",0.0027546585,0.8685141,0.12866771,6.349514e-05
1073,Mashed Potato,Extended Play,Billy Thorpe & The Aztecs,spotify:track:0rWhxNRrN3yj2juc5yRFDF,15,150240,0.282,0.763,0.697,5.46e-05,0.242,0.646,-6.528,0.0378,145.258,9.0,4.0,['australian rock'],0.048144683,0.00185043,0.52295846,0.42704642
1074,Long Road To Ruin,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:0bORa4VpL8NzyMXEI6UFGK,62,224880,0.401,0.000367,0.888,0.0,0.12,0.365,-3.793,0.0401,146.781,0.0,4.0,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",0.19295622,0.40707847,0.08258183,0.31738344
1075,Universally Speaking,By the Way (Deluxe Edition),Red Hot Chili Peppers,spotify:track:39badcyKTjOtBvv4aywpfs,64,256959,0.558,0.0887,0.924,0.00326,0.263,0.344,-2.312,0.0367,117.111,2.0,4.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",0.032003436,0.58786786,0.08631984,0.2938089
1076,Can't Rely on You,A Perfect Contradiction (Outsiders' Expanded Edition),Paloma Faith,spotify:track:0rZarhxMQWpdbgqRpunlWK,47,195146,0.844,0.0943,0.794,0.000198,0.0442,0.75,-3.362,0.0463,115.016,1.0,4.0,"['british soul', 'talent show']",0.0102725355,0.7279472,0.26119557,0.00058471144
1077,Waking Up In Vegas,One Of The Boys,Katy Perry,spotify:track:5tRifT4qX6gfmpEK2pUv4h,46,199186,0.524,0.0012,0.878,0.0,0.098,0.59,-3.108,0.0346,130.989,5.0,4.0,['pop'],0.079551406,0.6085726,0.26874122,0.043134745
1078,Sweet Talk,Sweet Talk,Samantha Jade,spotify:track:5Tqqa2b9DOjXF6WLhjlrN0,44,212826,0.696,0.012,0.719,0.000326,0.219,0.671,-4.284,0.0396,114.932,11.0,4.0,"['australian pop', 'australian talent show']",0.008978799,0.45072582,0.5352966,0.004998643
1079,Don't Cha,PCD (Revised International Version),"The Pussycat Dolls, Busta Rhymes",spotify:track:24kGngQeXHt0uhffKpq0zj,0,272080,0.875,0.00542,0.631,2.54e-06,0.127,0.549,-3.475,0.099,120.002,1.0,4.0,"['dance pop', 'girl group', 'pop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.0016247893,0.83927715,0.15904938,4.8512662e-05
1080,Sirens,Lightning Bolt,Pearl Jam,spotify:track:3HPfwpfUtcdyJPvlLtXtNg,0,340320,0.525,0.00289,0.846,1.45e-05,0.142,0.507,-5.893,0.0281,155.028,3.0,4.0,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'permanent wave', 'rock']",0.15562746,0.11905482,0.026360445,0.6989572
1081,London Bridge,The Dutchess Deluxe,Fergie,spotify:track:32cxjD3ufFrwGlxgOc0mUg,0,241306,0.77,0.199,0.604,0.0,0.208,0.65,-5.817,0.356,90.937,1.0,4.0,"['dance pop', 'pop']",8.0712205e-05,0.91963667,0.0802822,4.0449402e-07
1082,Gotta Get Thru This - Radio Edit,I Am Working Out,Daniel Bedingfield,spotify:track:7mFOVbIzOZcCSf6if9fLYi,0,151200,0.844,0.0259,0.721,9e-05,0.0796,0.903,-7.229,0.0638,133.622,7.0,4.0,"['europop', 'talent show']",0.017426424,0.4386193,0.54290736,0.0010468351
1083,O.P.P.,RnB Fridays,Naughty By Nature,spotify:track:0ftGBKU81CcsYPU453BUaa,0,272200,0.856,0.0308,0.91,7.87e-06,0.14,0.76,-8.423,0.081,97.755,4.0,4.0,"['east coast hip hop', 'hip hop', 'new jersey rap']",0.00976442,0.6320065,0.35769275,0.00053626875
1086,Love Really Hurts Without You,Here You Are: The Best of Billy Ocean,Billy Ocean,spotify:track:0nlVsRpZgsOZi0BFfzHSL9,0,178933,0.518,0.00201,0.905,4.67e-06,0.095,0.96,-3.846,0.034,140.989,5.0,4.0,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",0.19334327,0.1414703,0.60584545,0.05934103
1088,Glad You Came,Battleground,The Wanted,spotify:track:6nHqns54LRqDNjeqKDF3v8,0,197935,0.562,0.0383,0.857,0.0,0.11,0.539,-3.926,0.0801,126.883,7.0,4.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.012400803,0.7228046,0.26047277,0.0043218173
1089,Can'T Touch It,Brand New Day,Ricki-Lee,spotify:track:262gSLgPEBJvowplt7WavQ,36,178346,0.584,0.000331,0.863,0.206,0.207,0.695,-3.707,0.194,103.946,4.0,4.0,"['australian dance', 'australian pop', 'australian talent show']",0.016368791,0.56908494,0.39523923,0.019307045
1090,Piece of Me,Blackout,Britney Spears,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,67,212106,0.769,0.0902,0.638,0.0,0.0857,0.782,-5.054,0.216,115.007,11.0,4.0,"['dance pop', 'pop']",0.0003283153,0.8582524,0.141414,5.1950865e-06
1091,Anywhere For You,Anywhere For You,John Martin,spotify:track:7nkOH6CQX02HDuXKWYuh1I,0,213928,0.533,0.0314,0.913,1.42e-06,0.104,0.336,-4.041,0.0663,128.022,3.0,4.0,['pop edm'],0.033107787,0.74019635,0.21629201,0.01040382
1093,Don't Waste Your Time,My December,Kelly Clarkson,spotify:track:33XaLfS6lcitzafRtG2sVg,31,215293,0.56,0.00717,0.927,1.62e-06,0.113,0.545,-3.821,0.0471,121.938,4.0,4.0,"['dance pop', 'pop', 'talent show']",0.051961858,0.69457215,0.23598228,0.017483667
1094,A Sky Full of Stars,Ghost Stories,Coldplay,spotify:track:0FDzzruyVECATHXKHFs9eJ,89,267866,0.545,0.00617,0.675,0.00197,0.209,0.162,-6.474,0.0279,124.97,6.0,4.0,"['permanent wave', 'pop']",0.06932836,0.28418094,0.09051927,0.5559715
1095,Shameless,Romance,Camila Cabello,spotify:track:2ogKhhoMClkFXek7ZgxAhN,86,219742,0.377,0.0197,0.651,5.31e-05,0.174,0.0851,-5.437,0.0589,129.607,4.0,4.0,"['dance pop', 'pop']",0.07427801,0.3697456,0.16190088,0.39407548
1096,Bedroom Floor,Bedroom Floor,Liam Payne,spotify:track:1pZdegOXTZ2ftINo3oUuRZ,0,188346,0.678,0.301,0.679,0.000136,0.112,0.218,-7.093,0.0644,119.977,1.0,4.0,['pop'],0.07170742,0.55135894,0.35392466,0.023009045
1097,In2,In2,WSTRN,spotify:track:3WEmAizxrtQwXEJQRwCrK1,55,242121,0.553,0.342,0.662,0.0,0.141,0.561,-6.454,0.129,98.368,8.0,4.0,"['afroswing', 'grime', 'uk hip hop']",0.06889177,0.6156729,0.28472897,0.030706404
1098,Rise & Fall,Live By The Words,Justice Crew,spotify:track:7rSQWMXrOoNajhAjZvOL3k,34,223360,0.576,0.0834,0.94,0.0,0.0526,0.552,-4.517,0.0579,98.022,11.0,4.0,"['australian pop', 'australian talent show']",0.04122293,0.77309,0.17673008,0.008956987
1099,Bitter Tears,X (Remastered),INXS,spotify:track:60mAZrH4y79jlSKGD6RoAl,0,229306,0.587,0.0109,0.818,2.62e-06,0.195,0.682,-5.193,0.0304,113.97,0.0,4.0,"['australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'rock']",0.16058013,0.35192543,0.25851542,0.22897904
1100,Shotgun,Staying at Tamara's,George Ezra,spotify:track:4ofwffwvvnbSkrMSCKQDaC,81,201287,0.673,0.286,0.735,0.0,0.242,0.754,-4.733,0.0457,115.744,5.0,4.0,"['folk-pop', 'neo-singer-songwriter']",0.08307197,0.2938611,0.58751905,0.035547957
1101,Long Day,The Matchbox Twenty Collection,Matchbox Twenty,spotify:track:0mIuRQsRez89DqQ1jXmske,43,225666,0.458,0.00279,0.822,0.0,0.15,0.6,-6.613,0.0431,104.103,8.0,4.0,"['neo mellow', 'pop rock', 'post-grunge']",0.19323519,0.11422225,0.39602834,0.2965142
1102,I Don't Wanna Be In Love (Dance Floor Anthem),Greatest Hits,Good Charlotte,spotify:track:3AJk0zltdY4XjD2be7a7ss,38,244146,0.642,0.0233,0.875,0.0,0.19,0.556,-3.14,0.042,124.946,6.0,4.0,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",0.013981026,0.7430344,0.23262098,0.010363436
1103,No Money,No Money,Galantis,spotify:track:0gb1J5UrTpzaU1s3nupgCd,71,189126,0.671,0.0282,0.916,0.00762,0.24,0.803,-4.014,0.0397,126.01,6.0,4.0,"['dance pop', 'edm', 'pop', 'pop dance']",0.024785899,0.5641278,0.4058038,0.00528243
1104,Savage,Suga,Megan Thee Stallion,spotify:track:55CHeLEfn5iJ0IIkgaa4si,71,155497,0.843,0.0252,0.741,0.0,0.096,0.68,-5.609,0.334,168.983,11.0,4.0,"['houston rap', 'pop', 'rap', 'trap queen']",1.5343232e-06,0.90435266,0.095645785,7.711075e-09
1105,"1, 2 Step (feat. Missy Elliott) - Main",Goodies,"Ciara, Missy Elliott",spotify:track:72vWmeqYcT1irKClpbenQm,56,202213,0.939,0.0444,0.498,0.00128,0.0475,0.801,-10.94,0.161,113.053,5.0,4.0,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",0.0023014916,0.7782973,0.2193545,4.6736128e-05
1106,Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,82,259933,0.481,0.153,0.638,0.0,0.154,0.497,-5.862,0.0276,79.064,0.0,4.0,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.19401282,0.065975286,0.03080053,0.7092114
1107,Down,All Or Nothing,"Jay Sean, Lil Wayne",spotify:track:6cmm1LMvZdB5zsCwX5BjqE,82,212506,0.727,0.0101,0.68,0.0,0.0821,0.728,-4.498,0.0286,132.012,2.0,4.0,"['dance pop', 'pop', 'pop rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",0.052750077,0.5832628,0.35583884,0.008148193
1108,No Diggity,No Diggity,"Lucas & Steve, Blackstreet",spotify:track:32PKQDEaouIIOlNZ5umoR6,60,168727,0.74,0.0536,0.709,0.0,0.11,0.69,-5.573,0.0674,121.998,6.0,4.0,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",0.012493588,0.67568016,0.31007183,0.0017543945
1109,Rare,Rare,Selena Gomez,spotify:track:7HMmFQsKsljwTw8bS7lu19,66,220589,0.838,0.208,0.545,8.01e-05,0.103,0.631,-6.713,0.0706,114.998,5.0,4.0,"['pop', 'post-teen pop']",0.01777717,0.5417374,0.43810168,0.002383708
1110,Feel the Beat,"Before the Storm, Special Edition",Darude,spotify:track:5BZx0wikkFZF2BnaIo2qTy,57,259200,0.569,0.00618,0.913,0.834,0.287,0.504,-6.973,0.0638,137.822,8.0,4.0,"['eurodance', 'finnish edm']",0.41095003,0.2505757,0.031228418,0.30724588
1111,Great Southern Land,White Heat: 30 Hits,ICEHOUSE,spotify:track:2qUjP7g8WY3fzBCNTELwjy,0,317200,0.717,0.244,0.837,0.000145,0.067,0.468,-5.641,0.0278,120.142,9.0,4.0,"['australian rock', 'new romantic', 'sophisti-pop', 'synthpop']",0.1799933,0.5577266,0.1442977,0.11798232
1112,Soak Up The Sun,"C'mon, C'mon",Sheryl Crow,spotify:track:1v2ECI79z8S4PQv9xYwIfU,57,292133,0.711,0.0378,0.735,0.0,0.107,0.698,-5.026,0.0432,119.974,4.0,4.0,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",0.047120582,0.69865984,0.24306965,0.011149975
1113,Smells Like Teen Spirit,Nirvana (International Version),Nirvana,spotify:track:4hy4fb5D1KL50b3sng9cjw,0,300826,0.48,1.62e-05,0.875,0.000751,0.103,0.826,-5.898,0.0429,116.754,1.0,4.0,"['grunge', 'permanent wave', 'rock']",0.33843994,0.16751611,0.0745561,0.4194879
1114,And I Love You So,Legends - Perry Como,Perry Como,spotify:track:77QeAqSNDpK1DahLOua9S1,27,194733,0.417,0.925,0.282,0.253,0.155,0.244,-12.745,0.0262,91.653,10.0,4.0,"['adult standards', 'easy listening', 'lounge']",0.39103594,0.25989422,0.06010764,0.28896227
1115,Kings & Queens,Heaven & Hell,Ava Max,spotify:track:1InCpEliLCkWHOBdXW7XSx,0,162398,0.637,0.00786,0.69,0.0,0.124,0.457,-4.057,0.0405,129.857,1.0,4.0,['pop'],0.039044306,0.5565014,0.39598328,0.008470909
1116,1-800-273-8255,Everybody,"Logic, Alessia Cara, Khalid",spotify:track:5aFQU3VPCQ3YGfKBA4tLfj,0,250173,0.627,0.568,0.572,1.52e-06,0.198,0.361,-7.738,0.0373,100.041,5.0,4.0,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'canadian contemporary r&b', 'canadian pop', 'pop', 'pop', 'pop r&b']",0.28231913,0.017553702,0.1151607,0.58496636
1118,Work,ANTI (Deluxe),"Rihanna, Drake",spotify:track:14WWzenpaEgQZlqPq2nk4v,0,219320,0.725,0.0752,0.534,0.0,0.0919,0.558,-6.238,0.0946,91.974,11.0,4.0,"['barbadian pop', 'pop', 'urban contemporary', 'canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.011840748,0.53268164,0.45348334,0.0019942517
1119,Wild Weekend,Wild Weekend,The Rebels,spotify:track:0fMUJCIylP01D8JjSULZ7C,3,133564,0.554,0.446,0.65,0.0756,0.112,0.879,-12.099,0.039,123.583,6.0,4.0,[],0.30449137,0.24594751,0.23042071,0.2191404
1121,Time to Pretend,Oracular Spectacular,MGMT,spotify:track:0wWXcZlRjfetNmJwcfGN5I,20,262853,0.457,9.31e-05,0.936,0.161,0.234,0.47,-3.238,0.0474,100.98,2.0,3.0,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.32800275,0.2547178,0.179956,0.23732333
