,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
68771,BESOS DE HIELO,INMORTALES,Drago200;Ak4:20,5oAPoGFM22cx3jxU34kIbo,43,189130,0.609,0.111,0.72,0.0,0.121,0.472,-5.564,0.35,184.094,0,4,latino,6.664034e-07,0.7566971,0.23308821,0.01021414
68807,Mala Mía,Mala Mía,Maluma,62o8KoI44JfN7aYxgTnPvh,66,183752,0.749,0.31,0.752,0.0,0.232,0.901,-4.883,0.345,180.049,6,4,latino,2.969028e-08,0.45392662,0.5350384,0.011034967
68865,Andrea,Un Verano Sin Ti,Bad Bunny;Buscabulla,44XjoNvtwevktFKjvVe1vH,86,339611,0.797,0.762,0.616,0.000293,0.0979,0.451,-10.229,0.375,103.071,1,4,latino,0.00085818814,0.009519573,0.08739535,0.9022269
68878,Nadie Se Tiene Que Enterar,Bofff,Kevin Roldan,36T5ZSPKoAREX7q9olfhMp,41,154186,0.833,0.0375,0.464,3.02e-06,0.111,0.948,-7.622,0.375,82.973,1,4,latino,1.4625131e-05,0.051832467,0.47174662,0.4764063
68886,De quién son esos ojitos,Risas Del Agua,Magdalena Fleitas,4l5MEhjgvM9whoZFZiDsao,41,42346,0.699,0.727,0.106,0.0,0.103,0.674,-16.431,0.389,126.69,11,5,latino,0.18834421,0.00022818206,0.005264891,0.8061627
68907,Safaera,YHLQMDLG,Bad Bunny;Jowell & Randy;Ñengo Flow,2DEZmgHKAvm41k4J3R2E9Y,80,295176,0.607,0.0103,0.829,0.0,0.107,0.685,-4.074,0.379,96.172,2,4,latino,2.8926115e-06,0.35166487,0.5681953,0.080136925
68923,PAL '93,INMORTALES,Drago200;Ak4:20,4lF1ldtLPO4KkXss6TBM5H,40,190129,0.712,0.0207,0.799,0.0,0.0829,0.771,-3.952,0.34,87.647,1,4,latino,4.4945057e-07,0.36285573,0.59922725,0.037916508
68941,No Me Arrodillo,Genelipsis,Almighty;Manny Montes,3JCcBtwNldEBd3O4hqYDWI,39,225500,0.81,0.102,0.542,0.0,0.113,0.376,-7.146,0.415,164.151,11,4,latino,7.902418e-05,0.18120725,0.28960887,0.5291048
71355,DiE4u,DiE4u,Bring Me The Horizon,2gT72HL4Y84K2Mle3miAMJ,69,207141,0.355,0.00234,0.919,0.000313,0.262,0.259,-3.771,0.356,159.922,7,4,metal,3.4533958e-08,0.9043896,0.09497212,0.00063826266
71782,OTENAZI FASHION,OTENAZI FASHION,ÖTENAZİ;Mavi,641epaxGPCWU6j2SIdQ6v7,40,158568,0.94,0.0442,0.581,0.0,0.372,0.662,-12.619,0.4,116.969,2,4,metal,1.7309747e-05,0.09581673,0.49456504,0.40960094
72065,Self-Destruction,TRUE POWER,I Prevail,4UhMvTR5tHf2ecfoz0KV92,68,146176,0.423,0.00372,0.975,0.0,0.346,0.387,-5.21,0.397,172.046,7,4,metalcore,3.522066e-09,0.9305854,0.06924213,0.00017236201
72215,Face Me,Swan Song,The Plot In You,46lko6p7snMatkxxO1a41q,52,208200,0.556,0.111,0.902,0.000196,0.143,0.299,-4.959,0.422,148.221,3,4,metalcore,8.2150297e-07,0.8648738,0.12784585,0.007279485
72233,Turn Da Beat Up!,Turn Da Beat Up!,Level,79r1StxsiqwbLLkTGK2OdG,31,171389,0.745,0.141,0.9,0.0,0.364,0.46,-5.158,0.458,176.014,0,4,metalcore,8.378734e-09,0.8812466,0.117943734,0.00080953573
72377,Limits,Finding God Before God Finds Me (Deluxe),Bad Omens,6yyNJbdf5ysREkntoCqPTz,61,207854,0.312,0.000305,0.968,4.37e-05,0.113,0.3,-3.316,0.418,103.005,5,4,metalcore,2.2534316e-06,0.8911523,0.10233309,0.006512303
72744,We're What Seperates the Heart From the Heartless,Comes From the Heart,Stick To Your Guns,0aki6d3s4cBASsg73rwdBv,25,156120,0.281,0.00571,0.934,0.000392,0.602,0.0962,-4.652,0.371,194.75,7,4,metalcore,4.5228495e-11,0.966656,0.03332941,1.4594836e-05
72749,"I'm Made Of Wax, Larry, What Are You Made Of? - Live In Switzerland",Homesick (Special Edition),A Day To Remember,67nzOrlRPjrQuKKnBScUvd,26,200800,0.254,0.00189,0.989,0.0,0.358,0.156,-4.192,0.473,164.025,5,4,metalcore,1.8001554e-09,0.9532991,0.046583727,0.00011719517
72766,Digging,Void,Vanna,3uY3sA5fwowXZBm0zsWAyy,24,250200,0.308,0.00304,0.981,0.0,0.131,0.0758,-3.476,0.363,150.27,0,4,metalcore,1.10731186e-07,0.9366405,0.062307354,0.0010521641
72896,"Me, Myself And Hyde - Live in Worcester, MA / November 2019",I Heard They KILL Live,Ice Nine Kills,6c54piwnmdwbH59DmMV3s1,25,249466,0.226,0.000218,0.984,4.99e-05,0.688,0.0834,-4.879,0.337,170.211,1,4,metalcore,2.1086152e-11,0.9683116,0.031678017,1.041031e-05
72908,All or Nothing,Seasons,Sylar,1lvp5HcDCr30dAOERyN54D,47,198144,0.461,0.000993,0.955,2.75e-06,0.111,0.32,-5.096,0.352,198.076,7,4,metalcore,2.1181842e-08,0.9092111,0.08997684,0.0008119382
72993,A Shot In The Dark - Live In Switzerland,Homesick (Special Edition),A Day To Remember,01i7rL44A6W3YhiY9dcSMd,24,263546,0.309,0.000511,0.967,0.0,0.316,0.0836,-4.8,0.404,100.498,8,4,metalcore,1.0754185e-06,0.8611156,0.1339575,0.0049258443
72998,The Danger In Starting A Fire - Live In Switzerland,Homesick (Special Edition),A Day To Remember,2GAWLwCB3rmk2ZmR3iKYYD,24,236480,0.297,0.00459,0.934,0.0,0.791,0.144,-5.343,0.489,92.901,0,4,metalcore,9.022026e-11,0.9627734,0.03720737,1.9200856e-05
73394,This Freak,First Brew,Truncate,6YTguudX9xBNd11w3OMbh1,0,306800,0.911,0.0358,0.785,0.748,0.107,0.482,-9.989,0.432,137.807,11,4,minimal-techno,0.00074866327,0.032684695,0.11299534,0.85357136
73538,Junoka,Junoka EP,Marek Hemmann,54C2iu4Z3H9Pz9PMyJGQnM,20,392706,0.971,0.0776,0.334,0.888,0.111,0.302,-12.72,0.47,128.044,11,5,minimal-techno,0.021780979,0.0011303562,0.028685093,0.9484036
73735,Eiswinter,1977,Kölsch,3Uto0giI75nJh6wFejmyPm,19,309677,0.731,0.00991,0.753,0.0371,0.218,0.464,-7.258,0.497,123.962,2,4,minimal-techno,2.2442093e-05,0.3262574,0.3452704,0.32844976
73835,Don't Worry - Original,Super Space Model,Anthony Rother,2mUVRJuqQDjiQHzsQrZ0mg,18,502609,0.917,0.000234,0.336,0.627,0.106,0.888,-10.52,0.367,129.965,0,4,minimal-techno,2.0598342e-05,0.038581822,0.4200939,0.54130363
73878,Here We Go Again Mamazita,Von Wustrow nach Paris,Mollono.Bass;Ava Asante,1wHWjFbNHj5oz1OQ1QIgVx,18,469558,0.837,0.0268,0.415,0.792,0.0693,0.811,-11.378,0.362,125.998,1,4,minimal-techno,0.00020543019,0.018863892,0.19725896,0.78367174
73948,Poor People Must Work,See Mi Yah,Rhythm & Sound,5T8TU5zzeROLGX00LjDCzT,17,209533,0.961,0.658,0.296,0.288,0.118,0.712,-13.547,0.428,126.062,1,4,minimal-techno,0.00043614348,0.0013020007,0.026462084,0.9717998
74508,Devagarin,Devagarin,ALMAR,4ha4wjgFHh4FvNZcFaEr5I,42,154331,0.621,0.513,0.442,9.96e-06,0.169,0.748,-6.49,0.41,158.798,1,5,mpb,0.00014066939,0.04124713,0.24978963,0.70882255
74524,Carta de Amor (Ao Vivo),Carta de Amor (Ao Vivo),Maria Bethânia,5Dje6vp12fGgkoXQpKZfq8,41,338906,0.616,0.562,0.621,0.0,0.509,0.466,-6.17,0.347,100.848,2,4,mpb,6.22583e-05,0.30848357,0.505565,0.18588921
74581,Te Amo Pra Sempre - Ao Vivo,Acústico (Live),Kid Abelha,7iPlYsBxklzdQe4iVQx7DK,43,468560,0.444,0.288,7.06e-05,0.000131,0.376,0.288,-7.41,0.383,138.113,5,4,mpb,0.0022069337,0.008970348,0.0740731,0.91474956
74623,Faroeste Caboclo - Ao Vivo Em São Paulo / 1999,Acústico (Ao Vivo Em São Paulo / 1999),Legião Urbana,0n8XnoVsyOULS6fbJOJqnH,42,593600,0.521,0.464,0.731,0.0,0.758,0.728,-6.115,0.36,83.667,7,4,mpb,1.6296002e-06,0.30702215,0.61898744,0.07398884
74663,Carta de Amor,Oásis de Bethânia,Maria Bethânia,4JbvHDrUvYR1V1692O94lk,40,423480,0.747,0.125,0.346,7.93e-06,0.209,0.417,-10.789,0.436,87.864,7,4,mpb,0.0041735657,0.0047858884,0.038094893,0.95294565
74786,Mais Do Mesmo - Ao Vivo Em São Paulo / 1999,Acústico (Ao Vivo Em São Paulo / 1999),Legião Urbana,4jifUm3v462Pw6glPverR4,41,264426,0.39,0.337,0.859,0.0,0.557,0.653,-5.506,0.439,168.135,7,4,mpb,1.21284565e-08,0.8348935,0.16381726,0.0012891343
74876,Comparsas/O Pequenez E O Pit Bull,Ana E Jorge,Ana Carolina;Seu Jorge,1SCHnL226Vc4S4lyoGeeSf,39,297160,0.532,0.238,0.653,0.0,0.707,0.662,-10.707,0.489,95.453,6,4,mpb,2.8726458e-06,0.5257099,0.41469625,0.05959081
74950,Ogum,Ascensão,Serena Assumpção;Gustavo Souza;Tatá Aeroplano;Tulipa Ruiz,2lLO3jYvAUpqqMSe6duHHW,39,232453,0.485,0.601,0.44,8.18e-06,0.118,0.52,-8.508,0.401,128.061,9,5,mpb,0.011280302,0.0057050185,0.03386738,0.94914734
75069,Give Me Love - Janbaaz / Soundtrack Version,Janbaaz,Miriam Stockley,3QtHTf3nCvBNGikAMynXso,24,334906,0.404,0.342,0.893,0.000648,0.273,0.601,-7.827,0.357,125.486,6,4,new-age,5.9313814e-05,0.34518063,0.4778064,0.17695363
75260,The Storm (Live),Yanni Live!: The Concert Event,Yanni,6F4JliGAPFxNjTQGeXuQPW,38,307453,0.321,0.061,0.981,0.837,0.705,0.0374,-6.151,0.424,160.009,7,4,new-age,2.797858e-08,0.8433815,0.15460443,0.0020139862
75793,Princess of the Possee,All Hail the Queen,Queen Latifah,5eRnzDRxAbWxIRQnhF1pTj,24,234693,0.867,0.254,0.48,0.0,0.0737,0.9,-12.132,0.35,81.472,7,4,new-age,6.143159e-05,0.02147136,0.26693073,0.71153647
75961,Jersey,New Jersey Drive Vol. 1,Queen Latifah,1a9tmyZUSN2DhsqlFk7w5a,23,294693,0.839,0.0426,0.467,1.34e-06,0.117,0.678,-12.265,0.421,83.247,6,4,new-age,0.0003528665,0.013435456,0.108166486,0.87804526
78499,Berliner Luft - Extended Mix,Berliner Luft,Mütze Katze;Pazoo;Schalldicht,6nMSUUQKCkvbJH4pJ9ITwC,28,200171,0.646,0.019,0.936,0.0,0.299,0.487,-3.817,0.457,143.945,11,4,party,2.4982718e-08,0.85558003,0.14307593,0.0013440293
81196,26 Blvd,No Lookin' Back,Prem Dhillon,3OK2VUpcjQQZAqGHw95N4G,69,212413,0.649,0.0405,0.799,0.0,0.452,0.558,-4.87,0.377,173.913,2,4,pop,1.0309234e-08,0.80050796,0.1985225,0.0009695115
81400,Love Yourself,Purpose (Deluxe),Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,84,233720,0.609,0.835,0.378,0.0,0.28,0.515,-9.828,0.438,100.418,4,4,pop,0.012309199,0.0011612173,0.0138553865,0.97267425
81516,Manike Mage Hithe,Manike Mage Hithe,Chamath Sangeeth;Yohani;Satheeshan,5JO2usoem1CW1pLL1kLj9E,67,162772,0.836,0.713,0.51,3.35e-05,0.101,0.56,-10.091,0.371,151.499,1,3,pop,0.00059157994,0.017193602,0.099990845,0.882224
81909,DEAD ZONE,DEAD ZONE,Gulab Sidhu;Jay Dee,5RTQ7QLKmUyWMl0jdPJzhp,64,169939,0.634,0.0324,0.644,0.0,0.644,0.538,-3.96,0.35,163.628,11,4,pop,2.2903361e-09,0.87816,0.12152489,0.00031511972
83182,Drop That Low (When I Dip),Drop That Low (When I Dip),Tujamo,0WSjVLITbxV6kVXndziQDm,69,159999,0.586,0.00945,0.896,0.836,0.121,0.103,-4.132,0.372,125.744,5,4,progressive-house,0.00083606906,0.5641562,0.31156468,0.12344313
83296,"A State Of Trance (ASOT 1090) - Track Recap, Pt. 3",ASOT 1090 - A State Of Trance Episode 1090,Armin van Buuren,2Roub2Oj45R0903dCNZ1eh,37,32250,0.567,0.0298,0.671,0.0,0.726,0.614,-7.216,0.338,125.405,11,3,progressive-house,2.2756009e-08,0.91624516,0.08348052,0.00027438466
83331,My Best Life (feat. Mike Waters) - Club Mix,My Best Life (feat. Mike Waters) [Club Mix],KSHMR;Mike Waters,78XfOXpUShe7mFwhjBEd94,59,198533,0.603,0.018,0.921,9.2e-05,0.183,0.675,-3.693,0.391,120.201,8,4,progressive-house,1.0694592e-07,0.7422443,0.25407356,0.0036821314
83396,The Lone Ranger,The Lone Ranger,NWYR;W&W,12KMoAMzaeBFh91O5sxP2o,63,156923,0.599,0.0559,0.954,0.504,0.606,0.358,-5.088,0.353,129.957,1,4,progressive-house,2.3993557e-08,0.86025226,0.1391584,0.0005893053
83723,Mandala (feat. Mitika) - Official Sunburn 2016 Anthem Extended,Mandala (feat. Mitika) [Official Sunburn 2016 Anthem Extended],KSHMR;Marnik;Mitika,3Sqk8YYMHkLdBiihWCQFYZ,44,176250,0.52,0.00407,0.958,0.169,0.164,0.256,-2.671,0.474,127.907,4,4,progressive-house,4.2293595e-07,0.9195538,0.076667204,0.0037784346
84701,Gesi Bağları,Gesi Bağları,Selda Bağcan;Otnicka,4qjwruCjh7Bx9GEzVQm918,32,232378,0.835,0.62,0.598,0.821,0.0979,0.211,-8.519,0.331,107.998,1,4,psych-rock,0.104879566,0.0054119504,0.07384192,0.81586653
85523,Bitchin' Camaro,Big Lizard In My Backyard,The Dead Milkmen,5I89rHeQpxFGVseikEgY12,39,181066,0.552,0.595,0.494,8.39e-05,0.0561,0.817,-11.823,0.44,155.138,0,4,punk-rock,0.0017378081,0.006102044,0.044878673,0.94728136
86404,Apna Karenge,"Apna Karenge (From ""Middle Class Love"")",Spitfire,3ETpSnZ7CAU5ebe0glWfnf,29,72449,0.895,0.142,0.787,0.0,0.0436,0.785,-6.209,0.396,98.093,11,4,punk,1.5073974e-06,0.23862745,0.5886554,0.17271556
87009,Die Young (feat. 347aidan),Die Young (feat. 347aidan),Sleepy Hallow;347aidan,6EbVuwU7EnKeF2hdpViXCH,81,148816,0.808,0.827,0.582,0.0,0.111,0.675,-6.26,0.338,77.471,11,4,r-n-b,0.0004745135,0.010739466,0.12326431,0.8655217
87010,Beat the Odds,Beat the Odds,Lil Tjay,2BJWxD8xKrDv8vneTvTIm9,81,150000,0.498,0.054,0.625,0.0,0.175,0.478,-7.452,0.342,84.821,8,4,r-n-b,0.0029107623,0.28188965,0.25781712,0.45738253
87166,Fallen Blixkys,New Grooves,22Gz,0VljLybFVhAQbc5qBDHawU,0,134137,0.888,0.13,0.566,0.0,0.121,0.488,-5.136,0.403,142.974,2,4,r-n-b,4.3481764e-06,0.32397074,0.47268227,0.20334263
87167,Sniper Gang Freestyle Pt. 2,Her - All Rap,22Gz,48u8UBBgyKStzEJcDRM5UK,0,164608,0.884,0.0986,0.665,0.0,0.0865,0.462,-5.601,0.414,140.997,8,4,r-n-b,5.0577787e-06,0.3465987,0.44308242,0.2103138
87250,City of Gods,City of Gods,Fivio Foreign;Kanye West;Alicia Keys,4huBDGP4I3S0pYI0EaRN1c,70,256000,0.474,0.102,0.801,0.0,0.322,0.497,-5.978,0.375,147.356,8,4,r-n-b,1.1484339e-06,0.6688619,0.31846252,0.01267443
87452,2 Mins of Pain (feat. Alborosie),2 Mins of Pain (feat. Alborosie),Sleepy Hallow;Alborosie,2NVXBBbO4xGO851zrMfCFi,74,136695,0.886,0.101,0.434,1.22e-06,0.297,0.785,-12.106,0.403,147.995,11,4,r-n-b,7.8679324e-05,0.03706873,0.26107788,0.7017747
87455,Deep End Freestyle,Sleepy Hallow Presents: Sleepy For President,Sleepy Hallow;Fousheé,2AlYncTpVHKwHb55F9lF6O,67,115200,0.868,0.703,0.479,0.0,0.102,0.776,-6.687,0.445,133.928,4,4,r-n-b,7.9001155e-05,0.011119497,0.13479002,0.85401154
87503,Zoo York (feat. Fivio Foreign & Pop Smoke),State of Emergency,Lil Tjay;Fivio Foreign;Pop Smoke,3Ddny34bFoYBb8dIGq5lwp,67,214825,0.565,0.0352,0.569,8.81e-06,0.106,0.303,-6.084,0.379,92.466,6,5,r-n-b,0.0017237532,0.14594959,0.17785178,0.6744749
87551,Paz Interior,RZO,RZO,5hO76mbTvvaKqpo3EmMb8N,43,366602,0.683,0.619,0.586,0.0,0.144,0.725,-7.856,0.358,78.786,10,4,r-n-b,0.00057937833,0.01131919,0.123542786,0.8645586
87602,Johnny P's Caddy,Johnny P's Caddy,Benny The Butcher;J. Cole,6AshXllQhobwSXsdpgp41w,63,225000,0.535,0.584,0.819,0.0,0.16,0.581,-6.792,0.455,150.451,8,4,r-n-b,0.00031650448,0.12574467,0.2376676,0.63627124
87614,Respeito É Lei,Sabotage,Sabotage;Instituto;Ganjaman;Quincas,18JY2lzRhfkf1VRBB1Nz5D,43,247746,0.853,0.251,0.643,0.0,0.41,0.549,-6.763,0.364,80.913,11,4,r-n-b,4.864631e-05,0.14450237,0.47712824,0.37832066
87662,Hey Boy,Do Caos ao Nirvana,Cynthia Luz;NOG;Pedro Lotto,7opmuePHHDBml8hNvrza4R,42,185454,0.646,0.572,0.476,0.0,0.229,0.703,-9.249,0.409,87.876,0,4,r-n-b,0.0024707997,0.005091546,0.050482634,0.94195503
87714,A Cultura,Rap É Compromisso (Edição Comemorativa),Sabotage;Rappin' Hood;Helião,3LclB7zSmNSTE6owUaJXmO,42,282853,0.86,0.0808,0.554,0.0,0.307,0.636,-7.981,0.377,90.409,4,4,r-n-b,3.539714e-05,0.07830296,0.45397124,0.46769038
87800,"No Suburban, Pt. 2",One and Only,Sheff G,3VayB5gLZGODx8b7RO1y5f,71,153561,0.85,0.476,0.458,0.0,0.26,0.616,-7.82,0.339,143.973,8,4,r-n-b,0.00017186909,0.03792612,0.25838247,0.7035194
87829,Castelo Triste,O Espetaculo Do Circo Dos Horrores,Facção Central,6GenSQjsQHvJ6ZhwzxJhhL,42,365388,0.747,0.304,0.624,0.0,0.155,0.648,-4.72,0.34,135.921,9,4,r-n-b,2.653688e-05,0.089458324,0.50427216,0.4062429
87953,Resume,Resume,Lil Tjay,3U3gHqRwjam6CxwW68m30z,66,235023,0.821,0.324,0.485,0.0,0.105,0.41,-12.369,0.411,143.026,1,4,r-n-b,0.0006929071,0.03745242,0.11189872,0.8499559
88110,GATÚBELA,Noche de Halloween Latino,KAROL G;Maldy,373tx0f1dUm6FPzgKJBPap,6,209160,0.627,0.263,0.858,0.0,0.21,0.342,-2.824,0.386,92.523,11,4,reggae,5.694226e-05,0.5719043,0.3275508,0.10048783
88564,Chicharrón,El perreo es el futuro,Guaynaa;Cauty,6vH2CFODQxTEVi2wSfWJRQ,0,195866,0.734,0.447,0.789,9.66e-05,0.498,0.811,-4.305,0.454,76.182,10,4,reggae,4.4317776e-06,0.37337506,0.51996356,0.10665704
88667,Pa Miami,Pa Miami,Migue Flow;El Cherry Scom,1cMm0YeJSgTpodPSm2I5TT,51,134009,0.609,0.0261,0.807,0.0136,0.33,0.631,-0.792,0.338,159.055,4,5,reggae,4.71994e-09,0.8284481,0.17103206,0.00051976444
88734,Mambo Salentino,10's Music Grandi Successi,Boomdabash;Alessandra Amoroso,6zU8zV0PKEYqRqIxzwZuQy,0,155413,0.832,0.248,0.662,0.0,0.067,0.867,-6.707,0.403,99.921,3,4,reggae,6.9242096e-06,0.074934855,0.49598092,0.42907727
88761,One Love / People Get Ready - Medley,Exodus,Bob Marley & The Wailers,6SR0dDuXH2vtgBfMLrivKV,71,172933,0.67,0.0673,0.516,0.0,0.0674,0.939,-9.598,0.366,154.186,10,4,reggae,2.7504328e-05,0.091925584,0.47837657,0.42967036
88774,Alta Gama,Alta Gama,Kail BRL;Benji La Maldita Escritura De Oro,39N7mQeMmInerrWiw8dd4D,47,185111,0.781,0.0868,0.58,0.0,0.733,0.592,-6.11,0.395,179.96,5,4,reggae,1.0368387e-09,0.82807654,0.1714774,0.00044601117
88888,Patenta,Patenta,Dvice;El Sica,3dtVijGXNMyi6Vhgsdj3hg,45,219022,0.478,0.00202,0.652,0.0,0.366,0.128,-4.329,0.372,88.447,11,3,reggae,0.0001644453,0.5948004,0.30705717,0.09797796
88968,Lo Tengo,Lo Tengo,Dayme y El High;Cazzu;Aleman;Lito Kirino,4SuBaJVPJ0ttWJBoKwswWX,43,243356,0.818,0.681,0.488,0.0,0.135,0.577,-8.824,0.41,137.159,7,4,reggae,0.0005262405,0.008840755,0.08872162,0.9019113
89837,Las Chipetia,Las Chipetia,BlackRoy;El Jordan 23;Vicho El Incorregible,6zbL3qnDbbLhDVS61Qdyc0,44,210770,0.745,0.395,0.607,0.0,0.103,0.647,-7.98,0.437,183.991,3,4,reggaeton,2.2172308e-05,0.12635563,0.37723622,0.49638593
89896,Perro Es Perro,Bájale como 7500,Pitizion,0CrvXlw1OkmzizQh37TBiB,0,171093,0.766,0.22,0.761,1.6e-05,0.141,0.617,-4.221,0.336,171.95,11,4,reggaeton,1.8423222e-07,0.51458985,0.4711812,0.014228664
89935,Haciendo Billete,Haciendo Billete,Marcianeke;DONNER,4MQp8Cw2tLo2MJYDR5GUdg,40,154794,0.787,0.11,0.364,0.0,0.168,0.391,-14.476,0.446,150.008,5,4,reggaeton,0.0023829835,0.013921465,0.049077637,0.934618
89997,Salimos a Cazarte - Remix,Salimos a Cazarte (Remix),Bayron Fire;Endo;Osquel;Lyan;Young Eiby;Hebreo,3gUA9n61mBMVQzuOMunBVC,39,363573,0.748,0.218,0.692,0.0,0.209,0.622,-6.613,0.37,170.097,11,4,reggaeton,7.109872e-06,0.16765863,0.59765965,0.23467456
90837,Louisiana Man (with Session Intro),The Teammates: Twenty Years of Making Music 1965-1985,Jan & Dean,4NhFaw4t0Jtihruigm13zZ,2,237933,0.604,0.733,0.584,0.00955,0.232,0.859,-11.631,0.339,148.087,9,4,rock-n-roll,0.0006881768,0.018437127,0.13525183,0.8456228
91298,Roxanne - Remastered 2003,80s Bangers Vol. 1,The Police,2DfbcpMNUvXHfCTXKPbYsh,2,191506,0.615,0.0397,0.752,1.37e-06,0.0479,0.66,-8.91,0.391,133.977,0,4,rock,1.4176169e-05,0.4320094,0.4109859,0.15699042
92612,Rock Around The Clock,Biggest Hits,Bill Haley & His Comets,34AmZ4PMz9iNZVp9AMIGZj,53,137000,0.609,0.139,0.526,0.0,0.0946,0.93,-13.106,0.43,173.179,9,4,rockabilly,0.0001767248,0.051647224,0.21386495,0.734311
93046,Havah Nagila,Erinnerungen an seine großen Erfolg,Ivan Rebroff,73qqMtSxIx7ppR8Edosyrl,11,169106,0.407,0.606,0.737,0.000188,0.089,0.415,-10.551,0.355,141.529,9,4,romance,0.010887176,0.033523493,0.06307986,0.8925095
93769,Я ненавижу в людях ложь,"Осень, прозрачное утро (Имена на все времена)",Vadim Kozin,0ynNz2CoySv6prEauAqORq,0,123946,0.5,0.987,0.116,3.36e-06,0.118,0.325,-11.531,0.376,59.68,0,3,romance,0.94548714,1.2362213e-07,2.36488e-06,0.05451021
93795,Pesnja bobylja,"Russkie narodnye pesni, Chast' 2",Sergei Lemeshev,3oETjW03c8oLrx4HwXrPVo,0,126911,0.618,0.898,0.644,0.0,0.633,0.804,-9.756,0.35,107.485,5,4,romance,0.00016318916,0.23414227,0.41200703,0.35368738
93868,Тюремная Песня,"Ремастированные Оригинальные Ретро Песни Советской России: Баллада, Романсы, Радиохиты Vol. 01, Ballads, Romances, Radio Hits of Soviet Russia",Alexander Vertinsky,5kFWFUWlUvtQPtNwg6aVfa,0,158153,0.365,0.953,0.515,1.91e-06,0.36,0.475,-11.46,0.352,79.917,4,3,romance,0.20993158,0.0007231218,0.0050279717,0.7843173
94004,MEMORIES!,TROUBLED MEMORIES!,347aidan,27XMmSWSOXJ7eVb40tH93T,76,137806,0.835,0.757,0.381,4.59e-06,0.121,0.31,-6.121,0.342,154.973,9,4,sad,0.0017018336,0.014280819,0.09072986,0.8932874
94025,Why Am I Waiting,Thbk.,Papithbk,2po3166NqW72LwAwh8Hbld,70,95680,0.747,0.347,0.387,0.0,0.254,0.234,-10.671,0.471,126.054,1,4,sad,0.0037879306,0.009506478,0.03599603,0.9507095
94040,YESSIR!,YESSIR!,Rarin,2exdDhuNjyxtmJIKkbSWbo,62,110344,0.769,0.0777,0.612,0.0,0.0953,0.394,-6.727,0.343,174.135,2,4,sad,2.0873865e-06,0.69565,0.2759118,0.028436188
94055,Love Is a Drug,Thbk.,Papithbk,0Q06s7TNQH8irO2sfvuFnn,68,100120,0.833,0.785,0.293,0.0,0.103,0.42,-17.24,0.416,110.06,7,4,sad,0.0650774,0.0005794603,0.009378716,0.9249644
94067,I Can't Sleep,"Some Boring, Love Stories",Powfu;Sarcastic Sounds,25yup6WYnPoITrfzhkBLmt,61,152500,0.805,0.182,0.479,3.41e-06,0.346,0.363,-9.238,0.363,80.454,6,4,sad,0.001113489,0.034341935,0.17768662,0.7868579
94090,Walk Away,Natsukashii,SadBoyProlific;Aiko;Teqkoi,6mhMFztI38c0CZr8CEnPrD,68,120189,0.641,0.761,0.373,0.0,0.0993,0.282,-14.13,0.44,100.268,1,4,sad,0.4171845,0.00051958265,0.003175797,0.57912004
94103,Stay With Me B Boost,Stay With Me B Boost,Lilorx,77DWIyyUsc9S8T9immHtdm,56,118128,0.664,0.348,0.753,0.694,0.431,0.312,-8.894,0.344,94.91,3,4,sad,0.009329538,0.035593323,0.124919906,0.8301572
94147,Anime Thighs,Anime Thighs,MC Virgins;wonder,3wn5Rw7VBqwP0vAQtjMhOS,65,155000,0.83,0.169,0.299,0.0,0.0663,0.533,-17.113,0.476,93.1,7,4,sad,0.011223761,0.0024842876,0.014240882,0.972051
94149,Japanese Stutter,Japanese Stutter,Prompto,49fsYdg1kdM5FDwyuUAtSx,63,127750,0.807,0.00122,0.396,0.0,0.32,0.639,-5.285,0.345,174.861,11,4,sad,2.759997e-06,0.39806095,0.5396672,0.062269162
94179,the way that you see me (feat. Ayleen Valentine),drinking under the streetlights,Powfu;Rxseboy;Sarcastic Sounds;Ayleen Valentine,0k2bhZ9oM3boyUWaV3MfWk,57,182416,0.548,0.708,0.341,0.0,0.121,0.34,-11.667,0.397,71.573,0,4,sad,0.3032436,0.0008204227,0.0034737694,0.6924622
94200,Dolce N Gabbana,DayDream Tape,KevGee,28Yh1Ky5mp9TVmoEC9Al0d,48,77439,0.954,0.486,0.177,0.421,0.163,0.529,-14.244,0.411,123.992,8,4,sad,0.03425636,0.00040151575,0.016907807,0.94843435
94248,Midnight Thoughts,Midnight Thoughts,SadBoyProlific,1O28T70fY6eyL9vygOqCQi,64,124865,0.543,0.428,0.387,0.0,0.126,0.577,-15.932,0.472,79.569,11,4,sad,0.7460406,0.00010784166,0.00049468054,0.2533569
94275,Velvet!,Velvet!,EGOVERT,2EL7PmNeZuFSWPYbnMS0Sn,61,100764,0.875,0.0689,0.399,4.93e-06,0.135,0.6,-12.672,0.41,105.078,0,4,sad,0.00045845628,0.02619487,0.11807128,0.8552754
94395,Sugar Crashx (Remix),Sugar Crashx (Remix),kidolitx,5TKLutg92ccWZzPW0OwBfN,42,156596,0.747,0.212,0.641,1.33e-05,0.103,0.66,-7.276,0.341,75.679,1,4,sad,0.00010454372,0.089562,0.36609063,0.5442429
